Reading No,Time,Type,Duration,Units,Sequence,Flags,SAMPLE,OBJNAME,X,Y,area,element,Al2O3,Al2O3 Error,FeO,FeO Error,MgO,MgO Error,Cr2O3,Cr2O3 Error,Mg,Mg Error,Al,Al Error,Bal,Bal Error,Si,Si Error,P,P Error,S,S Error,Cl,Cl Error,K,K Error,Ca,Ca Error,Ti,Ti Error,V,V Error,Cr,Cr Error,Mn,Mn Error,Fe,Fe Error,Co,Co Error,Ni,Ni Error,Cu,Cu Error,Zn,Zn Error,As,As Error,Se,Se Error,Rb,Rb Error,Sr,Sr Error,Zr,Zr Error,Nb,Nb Error,Mo,Mo Error,Pd,Pd Error,Ag,Ag Error,Cd,Cd Error,Sn,Sn Error,Sb,Sb Error,Ba,Ba Error,W,W Error,Au,Au Error,Pb,Pb Error,Bi,Bi Error
394,6/1/2007 1:51,Mining,122.25,%,Final,,SG023c,SG023,371513.8657,7217656.073,C,undetermined,0.267,0,3.109,0,0,0,0.01,0,< LOD,0.224,0.142,0.036,91.187,0.05,3.844,0.063,0.781,0.021,0.082,0.008,0.056,0.003,0.622,0.019,0.494,0.025,0.244,0.006,0.008,0.003,0.007,0.002,0.052,0.008,2.417,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.002,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.024,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
395,6/1/2007 1:55,Mining,122.39,%,Final,,SG024,SG024,371513.8538,7217658.215,C,undetermined,0.315,0,3.257,0,0,0,0.01,0,< LOD,0.224,0.167,0.036,91.044,0.05,3.808,0.062,0.831,0.021,0.095,0.008,0.062,0.003,0.656,0.019,0.446,0.024,0.226,0.006,0.009,0.003,0.007,0.002,0.056,0.008,2.532,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.034,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
396,6/1/2007 0:03,Mining,122.3,%,Final,,SG025,SG025,371511.6894,7217657.958,C,undetermined,0.429,0,3.546,0,0,0,0.015,0,< LOD,0.222,0.227,0.038,90.814,0.049,3.463,0.06,0.717,0.02,0.105,0.009,0.145,0.004,0.787,0.021,0.555,0.027,0.28,0.007,0.008,0.003,0.01,0.002,0.067,0.008,2.756,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.036,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
397,6/1/2007 0:06,Mining,121.8,%,Final,,SG026,SG026,371509.692,7217658.094,C,undetermined,0.432,0,3.711,0,0,0,0.014,0,< LOD,0.21,0.229,0.038,90.382,0.052,3.886,0.062,0.797,0.021,0.086,0.008,0.056,0.003,0.741,0.021,0.517,0.027,0.263,0.007,0.007,0.003,0.01,0.003,0.073,0.008,2.885,0.028,< LOD,0.011,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.034,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.024,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
398,6/1/2007 0:10,Mining,121.39,%,Final,,SG027,SG027,371507.734,7217658.006,C,undetermined,0.299,0,3.102,0,0,0,0.011,0,< LOD,0.222,0.158,0.035,91.282,0.049,3.722,0.061,0.741,0.02,0.092,0.008,0.065,0.003,0.625,0.019,0.528,0.025,0.239,0.006,0.006,0.003,0.008,0.002,0.068,0.008,2.411,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.017,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
399,6/1/2007 0:13,Mining,120.96,%,Final,,SG028,SG028,371505.7456,7217658.025,C,undetermined,0.326,0,3.166,0,0.673,0,0.013,0,0.406,0.173,0.173,0.037,90.69,0.052,3.685,0.061,0.745,0.02,0.088,0.008,0.103,0.004,0.658,0.019,0.622,0.028,0.229,0.006,0.008,0.003,0.009,0.002,0.065,0.008,2.461,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,0.002,0.001
400,6/1/2007 0:17,Mining,122.84,%,Final,,SG029,SG029,371503.8425,7217658.069,C,undetermined,0.497,0,3.329,0,0,0,0.013,0,< LOD,0.265,0.263,0.039,90.585,0.053,4.077,0.064,0.746,0.021,0.09,0.008,0.074,0.004,0.66,0.02,0.505,0.026,0.268,0.006,0.008,0.003,0.009,0.002,0.066,0.008,2.588,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.003,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
401,6/1/2007 0:21,Mining,121.84,%,Final,,SG030,SG030,371504.0167,7217659.999,C,undetermined,0.396,0,3.995,0,0,0,0.014,0,< LOD,0.225,0.21,0.037,90.4,0.052,3.704,0.061,0.782,0.02,0.09,0.008,0.092,0.004,0.776,0.022,0.451,0.026,0.244,0.006,0.007,0.003,0.01,0.002,0.062,0.008,3.105,0.029,< LOD,0.011,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
402,6/1/2007 0:24,Mining,121.41,%,Final,,SG031,SG031,371505.8099,7217659.978,C,undetermined,0.355,0,3.586,0,0.281,0,0.011,0,< LOD,0.237,0.188,0.036,90.955,0.049,3.435,0.058,0.733,0.02,0.08,0.008,0.065,0.003,0.63,0.02,0.558,0.027,0.255,0.006,0.007,0.003,0.007,0.002,0.067,0.008,2.787,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.031,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
403,6/1/2007 0:28,Mining,122.26,%,Final,,SG032,SG032,371507.7071,7217660.04,C,undetermined,0.309,0,3.745,0,0,0,0.011,0,< LOD,0.266,0.164,0.042,88.838,0.061,3.098,0.06,0.763,0.022,0.103,0.009,0.069,0.004,0.675,0.02,2.987,0.057,0.246,0.006,0.009,0.003,0.008,0.003,0.063,0.008,2.911,0.029,< LOD,0.011,< LOD,0.004,0.002,0.001,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,0.004,0.001,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.024,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
404,6/1/2007 0:31,Mining,122.48,%,Final,,SG033,SG033,371509.7907,7217660.048,C,undetermined,0.227,0,3.131,0,0,0,0.013,0,< LOD,0.211,0.12,0.035,91.214,0.05,3.835,0.062,0.822,0.021,0.083,0.008,0.057,0.003,0.629,0.019,0.433,0.023,0.241,0.006,0.006,0.003,0.009,0.002,0.054,0.008,2.434,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.002,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.037,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.019,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
405,6/1/2007 0:35,Mining,123.84,%,Final,,SG034,SG034,371511.801,7217660.076,C,undetermined,0.375,0,3.077,0,0,0,0.008,0,< LOD,0.299,0.199,0.036,90.893,0.053,4.109,0.062,0.825,0.02,0.099,0.008,0.059,0.003,0.623,0.018,0.412,0.022,0.255,0.006,0.007,0.002,0.006,0.002,0.048,0.008,2.392,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.003,0.002,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.044,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
406,6/1/2007 0:40,Mining,122.38,%,Final,,SG035,SG035,371513.8301,7217660.136,C,undetermined,0.346,0,3.549,0,0,0,0.013,0,< LOD,0.322,0.183,0.037,90.5,0.052,4.026,0.064,0.835,0.021,0.098,0.008,0.062,0.003,0.694,0.02,0.445,0.025,0.258,0.006,0.009,0.003,0.009,0.002,0.063,0.008,2.759,0.028,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
408,6/1/2007 0:47,Mining,121.54,%,Final,,SG036,SG036,371503.9546,7217640.019,C,undetermined,0.331,0,2.946,0,0,0,0.008,0,< LOD,0.231,0.175,0.038,90.584,0.052,4.363,0.068,0.856,0.022,0.09,0.008,0.058,0.003,0.659,0.019,0.552,0.026,0.236,0.006,0.006,0.003,0.005,0.002,0.063,0.008,2.29,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.022,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
409,6/1/2007 0:54,Mining,122.4,%,Final,,SG037,SG037,371505.8439,7217640.085,C,undetermined,0.403,0,2.856,0,0,0,0.013,0,< LOD,0.217,0.213,0.038,90.587,0.052,4.113,0.065,0.851,0.022,0.096,0.008,0.06,0.003,0.777,0.021,0.666,0.029,0.269,0.006,0.007,0.003,0.009,0.002,0.066,0.008,2.22,0.024,< LOD,0.009,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.027,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.027,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
410,6/1/2007 0:59,Mining,121.62,%,Final,,SG038,SG038,371507.8486,7217640.017,C,undetermined,0.331,0,3.186,0,0,0,0.006,0,< LOD,0.222,0.175,0.036,90.921,0.05,3.901,0.062,0.819,0.021,0.086,0.008,0.057,0.003,0.707,0.02,0.48,0.025,0.232,0.006,0.006,0.003,0.004,0.002,0.064,0.008,2.476,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.037,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.025,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
411,6/1/2007 1:03,Mining,122.61,%,Final,,SG039,SG039,371509.8712,7217640.039,C,undetermined,0.355,0,3.13,0,0,0,0.013,0,< LOD,0.235,0.188,0.038,90.809,0.052,4.004,0.065,0.733,0.021,0.078,0.008,0.06,0.004,0.72,0.02,0.55,0.026,0.29,0.006,0.006,0.003,0.009,0.002,0.06,0.008,2.433,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.022,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
412,6/1/2007 1:08,Mining,122.07,%,Final,,SG040,SG040,371511.9188,7217640.028,C,undetermined,0.319,0,3.194,0,0,0,0.012,0,< LOD,0.227,0.169,0.037,90.791,0.052,3.988,0.064,0.722,0.021,0.076,0.008,0.06,0.003,0.748,0.021,0.58,0.027,0.24,0.006,0.008,0.003,0.008,0.002,0.072,0.008,2.483,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.024,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
413,6/1/2007 1:14,Mining,122.05,%,Final,,SG041,SG041,371513.7934,7217640.012,C,undetermined,0.386,0,3.622,0,0.839,0,0.011,0,0.506,0.19,0.205,0.04,90.05,0.056,3.792,0.064,0.737,0.021,0.079,0.009,0.06,0.004,0.855,0.023,0.483,0.027,0.265,0.007,0.007,0.003,0.008,0.003,0.066,0.008,2.815,0.028,< LOD,0.011,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.003,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.027,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
414,6/1/2007 1:19,Mining,121.49,%,Final,,SG042,SG042,371513.8503,7217642.005,C,undetermined,0.295,0,2.937,0,0,0,0.01,0,< LOD,0.222,0.156,0.036,91.121,0.05,3.808,0.063,0.789,0.021,0.073,0.008,0.062,0.003,0.714,0.02,0.627,0.028,0.223,0.006,0.008,0.003,0.007,0.002,0.066,0.008,2.283,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.035,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.019,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
415,6/1/2007 1:24,Mining,121.44,%,Final,,SG043,SG043,371511.8478,7217642.004,C,undetermined,0.321,0,3.027,0,0,0,0.013,0,< LOD,0.314,0.17,0.037,91.103,0.048,3.637,0.061,0.835,0.021,0.09,0.008,0.059,0.003,0.721,0.02,0.624,0.028,0.253,0.006,0.007,0.003,0.009,0.002,0.075,0.008,2.353,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.032,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
416,6/1/2007 1:31,Mining,121.54,%,Final,,SG044,SG044,371509.7741,7217641.998,C,undetermined,0.259,0,2.691,0,0,0,0.01,0,< LOD,0.213,0.137,0.035,91.266,0.049,4.019,0.064,0.816,0.021,0.093,0.008,0.059,0.003,0.665,0.019,0.495,0.024,0.229,0.006,0.006,0.002,0.007,0.002,0.055,0.008,2.092,0.024,< LOD,0.009,< LOD,0.004,< LOD,0.003,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.023,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
417,6/1/2007 1:34,Mining,123.63,%,Final,,SG045,SG045,371507.8492,7217642.009,C,undetermined,0.262,0,3.324,0,0,0,0.012,0,< LOD,0.222,0.139,0.036,90.732,0.052,3.854,0.063,0.821,0.021,0.097,0.008,0.056,0.003,0.702,0.02,0.616,0.027,0.241,0.006,0.008,0.003,0.008,0.002,0.074,0.008,2.583,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.029,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.028,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
418,6/1/2007 1:40,Mining,122.76,%,Final,,SG046,SG046,371505.8421,7217641.993,C,undetermined,0.298,0,2.989,0,0,0,0.008,0,< LOD,0.227,0.158,0.036,91.023,0.049,3.982,0.064,0.816,0.021,0.09,0.008,0.06,0.003,0.709,0.02,0.466,0.024,0.238,0.006,0.006,0.003,0.006,0.002,0.061,0.008,2.324,0.025,< LOD,0.009,< LOD,0.004,< LOD,0.003,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.019,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
419,6/1/2007 1:45,Mining,123.53,%,Final,,SG047,SG047,371503.9258,7217642,C,undetermined,0.355,0,3.046,0,0,0,0.011,0,< LOD,0.209,0.188,0.036,90.671,0.052,4.164,0.063,0.833,0.02,0.082,0.008,0.059,0.003,0.751,0.02,0.482,0.025,0.261,0.006,0.009,0.003,0.007,0.002,0.067,0.008,2.368,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
420,6/1/2007 1:49,Mining,122.23,%,Final,,SG048,SG048,371503.9154,7217643.933,C,undetermined,0.331,0,3.035,0,0,0,0.009,0,< LOD,0.385,0.175,0.037,90.55,0.053,4.274,0.066,0.852,0.021,0.093,0.008,0.059,0.003,0.671,0.02,0.582,0.027,0.239,0.006,0.006,0.003,0.006,0.002,0.067,0.008,2.359,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.036,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
421,6/1/2007 1:54,Mining,123.76,%,Final,,SG049,SG049,371505.8688,7217643.99,C,undetermined,0.397,0,3.028,0,0,0,0.011,0,< LOD,0.357,0.21,0.037,90.79,0.05,4.09,0.064,0.829,0.021,0.096,0.008,0.058,0.003,0.695,0.02,0.473,0.025,0.255,0.006,0.009,0.003,0.008,0.002,0.07,0.008,2.353,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.026,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
422,6/1/2007 2:00,Mining,122.52,%,Final,,SG050,SG050,371507.8713,7217644.055,C,undetermined,0.412,0,3.273,0,0,0,0.01,0,< LOD,0.219,0.218,0.038,90.495,0.053,4.291,0.066,0.81,0.021,0.084,0.008,0.058,0.003,0.646,0.019,0.497,0.025,0.229,0.006,0.008,0.002,0.007,0.002,0.056,0.008,2.544,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.006,< LOD,0.002,< LOD,0.002,< LOD,0.002
423,6/1/2007 2:05,Mining,122.84,%,Final,,SG051,SG051,371509.8198,7217644.046,C,undetermined,0.29,0,2.852,0,0,0,0.008,0,< LOD,0.297,0.154,0.034,91.066,0.051,4.015,0.061,0.829,0.02,0.103,0.008,0.06,0.003,0.63,0.018,0.536,0.025,0.268,0.006,0.008,0.003,0.006,0.002,0.048,0.008,2.217,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
424,6/1/2007 2:11,Mining,121.61,%,Final,,SG052,SG052,371511.8713,7217644.066,C,undetermined,0.292,0,3.025,0,0,0,0.012,0,< LOD,0.312,0.154,0.036,90.987,0.051,4.016,0.064,0.801,0.021,0.094,0.008,0.081,0.004,0.624,0.018,0.547,0.025,0.208,0.006,0.006,0.002,0.008,0.002,0.066,0.008,2.351,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.025,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.021,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
425,6/1/2007 2:16,Mining,122.5,%,Final,,SG053a,SG053,371513.7675,7217644.009,C,undetermined,0.381,0,2.963,0,0,0,0.011,0,< LOD,0.221,0.201,0.038,90.817,0.051,4.105,0.065,0.846,0.021,0.097,0.008,0.065,0.003,0.653,0.019,0.545,0.025,0.235,0.006,0.005,0.003,0.008,0.002,0.063,0.008,2.303,0.025,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.031,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.017,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
427,6/1/2007 2:23,Mining,121.84,%,Final,,SG053b,SG053,371513.7675,7217644.009,C,undetermined,0.317,0,3.322,0,0,0,0.011,0,< LOD,0.232,0.168,0.036,90.731,0.051,3.9,0.063,0.828,0.021,0.097,0.008,0.059,0.003,0.648,0.019,0.611,0.027,0.247,0.006,0.006,0.003,0.007,0.002,0.053,0.008,2.582,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.033,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
428,6/1/2007 2:29,Mining,123.06,%,Final,,SG054a,SG054,371513.8491,7217647.962,C,undetermined,0.31,0,3.558,0,0,0,0.014,0,< LOD,0.214,0.164,0.037,90.675,0.052,3.529,0.06,0.809,0.021,0.087,0.008,0.057,0.003,0.765,0.021,0.727,0.031,0.257,0.006,0.007,0.003,0.009,0.002,0.081,0.008,2.765,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.004,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.03,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.027,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
429,6/1/2007 2:34,Mining,122.24,%,Final,,SG054b,SG054,371513.8491,7217647.962,C,undetermined,0.318,0,3.511,0,0,0,0.014,0,< LOD,0.264,0.169,0.037,90.704,0.051,3.606,0.061,0.801,0.021,0.079,0.008,0.056,0.003,0.748,0.02,0.705,0.029,0.237,0.006,0.009,0.003,0.01,0.002,0.084,0.008,2.729,0.028,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.027,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.026,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
430,6/1/2007 2:40,Mining,122.27,%,Final,,SG054c,SG054,371513.8491,7217647.962,C,undetermined,0.28,0,3.556,0,0,0,0.012,0,< LOD,0.243,0.148,0.036,90.695,0.05,3.596,0.061,0.799,0.021,0.089,0.008,0.058,0.003,0.747,0.021,0.713,0.03,0.238,0.006,0.008,0.003,0.008,0.002,0.082,0.008,2.764,0.027,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.005,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.025,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.02,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
431,6/1/2007 2:45,Mining,121.15,%,Final,,SG055,SG055,371511.7057,7217648.083,C,undetermined,0.331,0,2.839,0,0,0,0.008,0,< LOD,0.229,0.175,0.037,91.342,0.052,3.955,0.065,0.702,0.02,0.072,0.008,0.064,0.004,0.653,0.019,0.452,0.024,0.253,0.006,0.007,0.003,0.006,0.002,0.051,0.008,2.207,0.026,< LOD,0.01,< LOD,0.004,< LOD,0.002,0.003,0.001,< LOD,0.002,< LOD,0.002,0.002,0.001,< LOD,0.002,0.034,0.001,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,< LOD,0.002,0.019,0.004,< LOD,0.005,< LOD,0.002,< LOD,0.002,< LOD,0.002
